destination,hotel_name,rating,review_count,price,distance
bromo,"AAA, Fan Family, Aesthetic Bromo, Managed by Triple A Tour, Additional Bromo Jeep Tour Sunrise and Airport Shuttle - Double Room with Mountain View",,,Rp 990.067,
bromo,Bromo Seruni Astungkara Homestay - Standard Twin Room,4.5,8,Rp 557.047,
bromo,Good Karma Guesthouse,,,Rp 354.159,
bromo,Mentigen Homestay,4.4,8,Rp 351.112,
bromo,Villa Tengger Asri 5 Gunung Bromo,3.4,6,Rp 996.519,
bromo,Bromo Semesta Guesthouse - Family Room,2.3,8,Rp 1.721.864,
bromo,Good Karma Bromo Guesthouse - Standard Double Room,4.2,8,Rp 354.517,
bromo,Sedulur Homestay - Deluxe Double or Twin Room,4.5,8,Rp 200.558,
bromo,Widodaren Homestay,4.0,29,Rp 572.727,
bromo,Homestay Anggun Bromo,4.5,83,Rp 876.077,
bromo,Villa Tengger Asri 3 Gunung Bromo,4.4,9,Rp 1.380.072,
bromo,Yeski Homestay at Desa Wisata Bromo Mitra RedDoorz,,,Rp 131.376,
bromo,Superior Twin 2 Pax Bawangan Bromo,,,Rp 1.567.540,
bromo,Elen Homestay by ABM - Five-Bedroom House,4.5,8,Rp 2.892.953,
bromo,Deluxe Double 2 Pax Bawangan Bromo,,,Rp 1.567.540,
bromo,Homestay Aisyah Bromo byRizke,,,Rp 822.622,
bromo,Widodaren Homestay - Three-Bedroom Villa,4.3,16,Rp 638.238,
bromo,Adem Ayem - Double Room,4.2,8,Rp 387.495,
bromo,wijayanti's villa,3.5,2,Rp 818.182,
bromo,Widodaren Homestay twin bed - Double Room,,,Rp 273.147,
bromo,Lusman Homestay Bromo - Double Room with Park View,,,Rp 328.170,
bromo,Tano Homestay Bromo,,,Rp 583.969,
bromo,Villa / Homestay Wonotoro ASRI Bromo,,,Rp 1.630.994,
bromo,Jiwa Jawa Resort Bromo,,,,
bromo,Deluxe Double room at Jiwa Jawa Bromo,,,,
bromo,BROMO ECOLODGE,4.2,5,,
bromo,Villa Seruni Point 2 Gunung Bromo,,,,
bromo,"AAA, Astungkara, Amazing Bromo Villa, Managed by Triple A Tour, Additional Bromo Jeep Tour and Airport Shuttle - Quadruple Room",,,,
bromo,Junior Suite Room at Jiwa Jawa Bromo,,,,
bromo,Villa Tengger Asri 7 Gunung Bromo,,,,
bromo,Villa Tengger Asri 2 Dekat Gunung Bromo,,,,
bromo,Pagupon Bromo Budget Lodge - Twin Room with Mountain View,4.8,8,,
bromo,Homestay Umah Sare,,,,
bromo,Villa Tengger Asri 7 Gunung Bromo - Three-Bedroom House,3.5,1,,
bromo,Bedroom for 4 person view direct to Mt. Bromo,,,,
bromo,Grand Family at Bromo National Park,,,,
bromo,Great View Room @ Tengger Bromo - Free Pick Up,,,,
bromo,Deluxe Twin room at Jiwa Jawa Bromo,,,,
bromo,Family room 4 pax located at Bromo National Park,,,,
bromo,"Villa Bromo Pananjakan DHAHKAYANGAN Backyard View Mountain, 3BR, 6 Pax, Wonokitri, Additional Jeep Bromo Sunrise by TRIPLE A TOUR - Three-Bedroom Villa",,,,
bromo,Bromo Seruni Astungkara Homestay,2.3,17,,
bromo,Villa Adas,2.5,5,,
bromo,fi homestay - Two-Bedroom House,,,,
bromo,Bromo - Standard Double Room,1.0,1,,
bromo,Family 4 pax 15 Minutes from Seruni Point,,,,
bromo,Safira - Double Room,,,,
bromo,Warung Rizka - Double Room,4.9,8,,
bromo,Cabin Family Lush Mentigen Hill,,,,
bromo,Homestay Wonotoro Asri 4 Gunung Bromo,,,,
bromo,Villa Tengger Asri 7 Gunung Bromo Akomodasi Murah,,,,
bromo,"Comfortable bedroom for 2 at Cemara Lawang, Bromo",,,,
bromo,A Double Bed near Sunrise View Seruni Hill,,,,
bromo,Yellow Pavilion,,,,
bromo,Bungalow Double at Lava Lodge,,,,
bromo,Tengger Indah Bromo Villa,,,,
bromo,Cabin 20 Lush Mentigen Hill,,,,
bromo,One Bedroom 10 at Javana Bromo,,,,
bromo,Cemara Lawang Homestay2,,,,
bromo,Four BR House for big group with city view,,,,
bromo,Homestay Lusman Bromo - Two-Bedroom House,1.3,4,,
bromo,Uciek Tengger Bromo - Standard Twin Room,2.5,7,,
bromo,Comfort Villa for 4 pax at the Riverside,,,,
bromo,Bromo Tengger Saputra Guest House - Standard Double Room,,,,
bromo,Villa Bromo Alvaro 2 - Three-Bedroom Villa,,,,
bromo,Decent Room with Bathroom 15 minutes to Bromo,,,,
bromo,A double bedroom near Rehat Bromo Rst. Warung Rinjani,,,,
bromo,Cahya Devana Homestay - Family Room,,,,
bromo,CELLINO HOMESTAY,,,,
bromo,Ladewi Homestay - Double Room,3.2,8,,
bromo,Family B 4 Pax near Cafe Lava Rst. Bromo,,,,
bromo,Red Twin Bedroom near active volcano Bromo,,,,
bromo,Gues house bromo - Double Room,,,,
bromo,Feni Homestay - Deluxe Room,,,,
bromo,Superior Twin near Cafe Lava Rst. Bromo,,,,
bromo,Balqis Home Stay,5.0,8,,
bromo,Bromo Authentic Homestay,,,,
bromo,Elen Villa by ABM - Villa,,,,
bromo,Losmen Setia Kawan I,,,,
bromo,Deluxe Double Room at Lava Lodge,,,,
bromo,Superior Twin at Lava Lodge,,,,
bromo,Rahayu Bromo 2 Cottage,,,,
bromo,Surya Guesthouse Bromo,,,,
bromo,Saputra View Bromo Homestay,2.0,1,,
bromo,A Family Room Near Nice View Of Bromo,,,,
bromo,Room for sleep of 3 person at Cemara Lawang,,,,
bromo,Homestay Anggun Bromo Kamaran,,,,
bromo,"Cemara Lawang Homestay, bedroom sharing bathroom1",,,,
bromo,Superior Triple adjacent to Cafe Lava Restaurant,,,,
bromo,Livia Homestay,,,,
bromo,Bromo Edelweis Guest House - Double Room with Garden View,,,,
bromo,Bromo Holiday Guest House,3.0,36,,
bromo,Anggun Bromo House,,,,
bromo,Villa RICKY 3 Bromo Comfortable Homestay,4.1,2,,
bromo,Villa Ricky 1 Gunung Bromo,,,,
bromo,"Bed and breakfast at Cemara Indah, Bromo",,,,
bromo,Homestay Angel Gunung Bromo - Three-Bedroom Villa,,,,
bromo,Surya Bromo Homestay,,,,
bromo,The rooms on the cliff overlooking Mt. Bromo,,,,
bromo,Villa Ricky Gunung Bromo,,,,
bromo,Homestay Cak Dino Bromo,,,,
bromo,Homestay Angel Gunung Bromo,,,,
bromo,Erlina Homestay by OYO Rooms,1.6,2,,
bromo,HTM Guesthouse,,,,
bromo,Red Double Bedroom near active volcano Bromo,,,,
bromo,Dhea Homestay Bromo,,,,
bromo,Homestay Bromo Indah - Villa,4.3,2,,
bromo,Warung Rizka2 - Double Room With Private Bathroom,,,,
bromo,Nike Homestay,,,,
bromo,Penginapan / Homestay Balqis Near Bromo,,,,
bromo,Homestay Lereng Bromo - Deluxe Double or Twin Room,5.0,8,Rp 506.504,
bromo,Homestay Lereng Bromo - Standard Double Room,5.0,8,Rp 405.239,
bromo,Bromo Seruni Astungkara Homestay - Double Room include Jeep Bromo Tour excluded entrance fee for 2 person,4.5,8,Rp 1.570.593,
bromo,Mentigen Homestay - Standard Double Room,4.4,8,Rp 351.112,
bromo,ManggalÄ - One-Bedroom Apartment,,,Rp 575.508,
bromo,Bromo Semesta Guesthouse - Standard Double Room,2.3,8,Rp 532.313,
bromo,Cahyo Homestay Bromo,3.6,268,Rp 269.741,
bromo,Lusman Homestay Bromo - One-Bedroom House,,,Rp 328.170,
bromo,Elen Homestay by ABM,4.2,10,Rp 379.968,
bromo,Elen Homestay by ABM - Standard Double Room,4.5,8,Rp 379.968,
bromo,Elen Homestay by ABM - Standard Twin Room,4.5,8,Rp 430.511,
bromo,Elen Homestay by ABM - Deluxe Twin Room,4.5,8,Rp 818.006,
bromo,Pagupon Bromo Budget Lodge - Double Room with Mountain View,4.8,8,,
bromo,Villa Family at Otix Guest House,,,,
bromo,Standard Double at Bromo Permai,,,,
bromo,Bromo Deddy Homestay - Two-Bedroom House,4.8,8,,
bromo,"AAA, Fan Family, Aesthetic Bromo, Managed by Triple A Tour, Additional Bromo Jeep Tour Sunrise and Airport Shuttle - Family Room with Mountain View",,,,
bromo,Bromo - Family Suite,1.0,1,,
bromo,Standard Twin at Bromo Permai,,,,
bromo,Bromo Deddy Homestay - Large Twin Room,4.8,8,,
bromo,Cahya Devana Homestay - Standard King Room,,,,
bromo,Bromo Deddy Homestay - Quadruple Room with Balcony,4.8,8,,
bromo,Family Room 5 min Walk to the Entrance Gate Bromo,,,,
bromo,Cahyo Homestay Bromo - Deluxe Double Room,5.0,8,,
bromo,Sedulur Homestay - Triple Room,4.5,8,,
bromo,Good Karma Bromo Guesthouse - Family Room,4.2,8,,
bromo,Bromo Seruni Guesthouse - Standard Quadruple Room,4.5,8,,
bromo,Good Karma Bromo Guesthouse - Budget Double Room,4.2,8,,
bromo,Ladewi Homestay - Superior Villa,3.2,8,,
bromo,Standard Twin near Cafe Lava Rst. Bromo,,,,
bromo,Cahyo Homestay Bromo - Family Double Room,5.0,8,,
bromo,Villa RICKY 2 Gunung Bromo,,,,
bromo,Homestay Lusman Bromo dengan pemandangan Gunung yang indah,,,Rp 71.315.656,
raja ampat,Methos Homestay - Raja Ampat - Villa with Sea View,5.0,16,Rp 642.002,
raja ampat,Hamueco Dive Resort Raja Ampat - Villa - Beach Front,4.5,6,Rp 1.620.778,
raja ampat,Scuba Republic Beach Bungalows - Double and Single Bed,4.8,8,Rp 2.205.068,
raja ampat,Our Bungalow Set In Front White Sandy Beach Integrated With The Jungle,,,Rp 985.766,
raja ampat,Beautiful Papuan Water Cabins in Indonesia,,,Rp 6.596.152,
raja ampat,Nyande Raja Ampat Dive Resort,4.8,148,Rp 1.390.909,
raja ampat,Terimakasih Raja Ampat,4.6,159,Rp 1.036.364,
raja ampat,Raja Ampat Dive Lodge,4.6,281,Rp 3.700.240,
raja ampat,Andau Dive Resort Raja Ampat,4.6,125,Rp 2.140.000,
raja ampat,Misool Resort,4.8,117,,
raja ampat,Mansuar Raja Ampat Bungalows,4.9,53,Rp 1.526.072,
raja ampat,Meridian Adventure Scuba Dive Resort & Marina,4.5,449,Rp 9.507.977,
raja ampat,Sorido Bay Resort,5.0,107,,
raja ampat,Papua Paradise Eco Resort,4.5,166,,
raja ampat,ASTON Sorong Hotel & Conference Center,4.8,"2,083",Rp 961.149,
raja ampat,Raja Ampat Biodiversity Nature Resort,4.7,233,,
raja ampat,Raja Ampat Dive Resort,4.6,188,Rp 3.500.000,
raja ampat,Gam Bay Bungalow's,4.5,32,,
raja ampat,Raflow Resort - Raja Ampat,4.6,16,Rp 1.900.000,
raja ampat,Waiwo Dive Resort,4.4,320,,
raja ampat,ANDAU DIVE RESORT - RAJA AMPAT,,,Rp 4.787.774,
raja ampat,Korpak Villa & Resort Raja Ampat,,,Rp 1.907.346,
raja ampat,Raja Ampat Dive Lodge - Deluxe Single Room with Sea View,4.9,6,Rp 4.588.649,
raja ampat,Nyande Raja Ampat - Double Room with Sea View,5.0,8,Rp 1.549.803,
raja ampat,ID Home Stay Raja Ampat - Villa,3.2,8,Rp 596.836,
raja ampat,Wai Resort - Raja Ampat,4.7,127,,
raja ampat,Raja Ampat Eco Lodge,4.9,66,,
raja ampat,Bon Wauw Homestay,4.6,18,Rp 1.390.909,
raja ampat,Friwen Mangrove Eco Lodge,5.0,46,Rp 3.136.364,
raja ampat,Marwes Homestay,4.6,42,Rp 1.457.750,
raja ampat,"Yenatar Resort - Raja Ampat, West Papua",4.9,114,,
raja ampat,Cove Eco Resort,4.8,129,,
raja ampat,Raja4Divers,4.9,136,,
raja ampat,Hamueco Raja Ampat Dive Resort,4.3,107,Rp 1.270.143,
raja ampat,Meos Ambower Homestay Raja Ampat,4.0,42,Rp 1.000.000,
raja ampat,Methos Homestay,4.4,69,Rp 589.091,
raja ampat,Sea Whip Homestay,4.8,4,Rp 363.636,
raja ampat,Raja Ampat Blue Sea,4.5,22,Rp 820.354,
raja ampat,Kasuari Valley Beach Resort - Deluxe Double or Twin Room with Pool Access,4.5,8,Rp 625.513,
raja ampat,Nyande Raja Ampat - Double Room with Private External Bathroom,5.0,8,Rp 1.549.803,
raja ampat,Indos Homestay-Raja Ampat,,,Rp 1.320.388,
raja ampat,Sunset Homestay,,,Rp 1.821.157,
raja ampat,Kri Eco Resort - Papua Diving,4.5,123,,
raja ampat,Famangkor Homestay,4.5,22,Rp 412.810,
raja ampat,Warahnus Dive Homestay,4.5,106,Rp 1.272.727,
raja ampat,Arborek Homestay and Diving Center,4.5,135,Rp 585.000,
raja ampat,Frances Homestay,4.1,25,Rp 531.818,
raja ampat,Rifalda Cottage (Raja Ampat),4.2,60,Rp 372.727,
raja ampat,Tanjung Mansuar Homestay,3.6,18,Rp 1.350.000,
raja ampat,Byuk Beya Homestay,4.5,39,Rp 981.818,
raja ampat,Kamar Raja Bungalow,4.5,22,Rp 788.000,
raja ampat,Gibran Homestay,4.4,55,Rp 1.431.818,
raja ampat,AIMAS HOTEL AND CONVENTION CENTRE,4.6,323,Rp 439.800,
raja ampat,Agusta Eco Resort,4.1,181,,
raja ampat,Raja Ampat Family Guest House,4.8,22,Rp 440.909,
raja ampat,Naviza homestay raja ampat,4.8,16,Rp 1.534.927,
raja ampat,Yenbuba Homestay,4.7,162,,
raja ampat,Risen Raja Ampat,,,Rp 1.463.414,
raja ampat,Mansuar Raja Ampat Bungalows - Superior Bungalow,5.0,8,Rp 1.700.356,
raja ampat,Coco Beach Homestay Raja Ampat,5.0,3,Rp 736.364,
raja ampat,"Mambetron Homestay, Kri Island, Raja Ampat - Double Room with Private Bathroom",5.0,8,Rp 1.103.341,
raja ampat,Raja Ampat Dive Resort - Deluxe Twin Room with Sea View,,,Rp 3.545.351,
raja ampat,RIMA HOMESTAY,5.0,12,Rp 1.001.455,
raja ampat,Coriana Dive Resort,4.4,74,Rp 1.300.000,
raja ampat,Raja 4 Nature Lodge,5.0,5,Rp 918.001,
raja ampat,MOOIpark Sorong,4.7,"1,701",Rp 337.190,
raja ampat,Hotel Raja Ampat,3.9,140,Rp 539.055,
raja ampat,Happy Homestay Arborek,4.8,36,Rp 1.650.000,
raja ampat,Mambetron Homestay,4.0,28,Rp 996.519,
raja ampat,LUZO Villa & Boat Tours Raja Ampat,4.9,74,,
raja ampat,Turtle Homestay,4.9,105,,
raja ampat,Manta Homestay,3.6,22,Rp 270.000,
raja ampat,City Home Stay,3.8,199,Rp 167.117,
raja ampat,Anno Homestay,5.0,9,,
raja ampat,Vogelkopf Resort,4.8,308,Rp 1.621.316,
raja ampat,Wainay Homestay,4.9,14,Rp 1.260.000,
raja ampat,Waisai Beach Hotel (WBH),4.1,120,Rp 422.673,
raja ampat,Raja Ampat Jousuba Homestay - Double Room with Sea View,3.7,5,Rp 1.418.069,
raja ampat,Rosye homestay raja ampat - Two-Bedroom House,,,Rp 994.369,
raja ampat,Raja Ampat Sandy Guest House - Standard Family Room,5.0,8,Rp 564.037,
raja ampat,Wobbegong Homestay - Four-Bedroom House,,,Rp 909.414,
raja ampat,Korbekwan Homestay - Bungalow with Sea View,,,Rp 713.157,
raja ampat,Katembe Private Island,4.6,96,,
raja ampat,DCoral Paradise Resort,4.6,140,,
raja ampat,Beser Bay Homestay,4.8,46,Rp 900.000,
raja ampat,"The Jeti Mangrove - Kalibiru/Blue River, Ecolodge, Restaurant & Cottage",4.8,15,Rp 1.000.000,
raja ampat,Penginapan Novalin,3.9,21,Rp 360.000,
raja ampat,Binnbetew Homestay,4.8,25,,
raja ampat,Nus Raja Ampat Bungalows,4.1,44,,
raja ampat,RYLICH PANORAMA HOTEL,4.5,620,Rp 534.833,
raja ampat,Kayafyof Homestay,4.3,68,Rp 981.818,
raja ampat,Homestay Cemara Raja Ampat,4.6,11,,
raja ampat,Ibu Maria's Homestay,4.5,4,,
raja ampat,New Waigo Hotel,4.9,103,Rp 309.582,
raja ampat,PapuArts Alter Native Stay,4.7,124,,
raja ampat,Kampung yenbeser Yenbainus bungalow,5.0,2,,
raja ampat,Raja Ampat Panorama Homestay,5.0,2,,
raja ampat,Mamatua N Saleo Villa - One-Bedroom Villa,,,Rp 806.535,
raja ampat,Aldejus Homestay - Deluxe Double or Twin Room with Ocean View,5.0,8,Rp 1.303.899,
raja ampat,Amoryg Resort and Dive Raja Ampat - Double Room with Private Bathroom,5.0,8,Rp 1.367.526,
raja ampat,Where the Wild Things Are - One-Bedroom Villa,,,Rp 1.486.714,
raja ampat,Coco Huts Guest House - Deluxe Double Room,4.3,2,Rp 1.316.804,
raja ampat,Avin sea homestay,4.4,26,Rp 1.272.727,
raja ampat,Hotel Paparisa Manise,3.6,211,Rp 176.372,
raja ampat,Putras Resort,4.4,84,,
raja ampat,Par fay homestay,5.0,4,Rp 905.829,
raja ampat,Yenbainus homestay,3.7,12,,
raja ampat,Tamaku homestay,3.7,39,Rp 1.098.681,
raja ampat,Snonbepur homestay,4.8,36,Rp 1.531.700,
raja ampat,Shady Sea,5.0,4,Rp 736.364,
raja ampat,Tapor Aikos Homestay,4.7,20,Rp 803.059,
raja ampat,Sea Fans Homestay,4.9,7,Rp 999.999,
raja ampat,Swiss-Belhotel Sorong,4.2,"2,719",Rp 832.345,
raja ampat,Saubaryam homestay,4.9,9,Rp 1.650.000,
raja ampat,Amoryg resort,4.1,59,Rp 1.227.273,
raja ampat,The Luxio Hotel,4.0,285,Rp 367.874,
raja ampat,Junior Homestay,4.2,35,,
raja ampat,Andau Dive Resort Raja Ampat - Superior Double or Twin Room with Sea View,4.3,6,Rp 4.849.967,
raja ampat,Terimakasih homestay - Deluxe Double Room with Side Sea View,5.0,8,Rp 1.443.519,
raja ampat,Damai Homestay,,,Rp 1.008.000,
raja ampat,Homestay Tapor Aikos - Double Room with Sea View,,,Rp 813.525,
raja ampat,Coco Beach Homestay Raja Ampat - Three-Bedroom House,,,Rp 820.515,
raja ampat,Black coral raja Ampat,,,,
raja ampat,Paparisa Homestay,5.0,76,,
raja ampat,Ransiwor homestay,4.4,28,,
raja ampat,Nut Tonton Homes,3.7,10,,
raja ampat,Mamere Homestay Raja Ampat,4.2,6,Rp 720.001,
raja ampat,ROSYE Homestay Raja Ampat,5.0,5,,
raja ampat,Yenbeyar Homestay,4.4,16,Rp 2.000.000,
raja ampat,Adefiro Homestay,4.9,13,Rp 1.715.232,
raja ampat,AFU RESORT,4.2,26,Rp 3.754.871,
raja ampat,Koba-koba Guesthouse,5.0,5,Rp 617.273,
raja ampat,Intum Homestay,4.4,16,Rp 1.090.909,
raja ampat,Fam Wall Homestay,4.6,10,,
raja ampat,Par fray homestay,4.0,1,Rp 702.000,
raja ampat,Wayaplyan Homestay,4.4,8,,
raja ampat,Lainkalogos Glamping Camp,4.9,28,Rp 1.146.845,
raja ampat,"Hamueco Dive Resort Raja Ampat - Panoramic Single Room, 1 Double Bed, Ocean View",4.5,6,Rp 1.608.052,
raja ampat,Beser Bay Homestay - Deluxe Double Room with Sea View,5.0,8,Rp 1.002.972,
raja ampat,Mamere Homestay Raja Ampat - Double Room,,,Rp 787.716,
raja ampat,Lumba Lumba Homestay - Double Room with Private External Bathroom,4.0,5,Rp 820.515,
raja ampat,Famangkor Homestay - Deluxe Double Room,4.8,8,Rp 1.418.069,
raja ampat,Penginapan Cendrawasih,4.4,21,Rp 163.636,
raja ampat,Nyandesner Homestay,4.8,12,Rp 1.100.000,
raja ampat,Tabari Dive Lodge,4.9,125,,
raja ampat,Moana Homestay,5.0,1,Rp 1.080.000,
raja ampat,Saporkren Village & Homestay,4.5,44,Rp 602.727,
raja ampat,Corepen Dive Homestay,4.9,93,,
raja ampat,Flotopia homestay,4.1,9,,
raja ampat,I&D Homestay,5.0,3,Rp 540.909,
raja ampat,Daroyen Village Raja Ampat,4.3,60,,
raja ampat,Mamatua N. Saleo Villa,4.5,18,Rp 734.151,
raja ampat,Napoleon Sawandarek Homestay & Dive Center,4.4,8,,
raja ampat,Mantastic Lodge,5.0,4,,
raja ampat,OR MANDIRA HOME STAY,3.9,18,Rp 1.200.000,
raja ampat,Coco Huts Homestay,4.5,11,Rp 1.363.636,
raja ampat,Saudori Homestay,4.5,17,,
raja ampat,Where the Wild Things Are,,,Rp 1.467.818,
raja ampat,marine homestay,,,Rp 731.617,
raja ampat,Sea Fans Homestay - Budget Double Room,,,Rp 1.119.650,
raja ampat,Logbond Cozy Guesthouse - Twin Room,,,Rp 673.188,
raja ampat,Blacktive home stay,5.0,1,Rp 936.000,
raja ampat,Pandawa Resort Raja Ampat,3.9,19,,
raja ampat,Dore atri Lagoon,,,,
raja ampat,Nyandetor Homestay,4.1,17,,
raja ampat,Indos Homestay,4.5,26,Rp 1.313.577,
raja ampat,Mandarin Homestay,4.7,29,,
raja ampat,Eddo Homestay Raja Ampat,5.0,14,,
raja ampat,Fam Homestay,4.6,18,,
raja ampat,Nyanse Homestay,4.1,39,Rp 818.182,
raja ampat,Nelda Homestay,3.3,3,Rp 1.080.000,
raja ampat,Rara guest house,4.9,21,Rp 394.127,
raja ampat,Prajas Homestay,4.7,56,,
raja ampat,GG Homestay,5.0,17,Rp 381.818,
raja ampat,Sauwandarek Guest House,4.4,23,,
raja ampat,Hotel Rumberpon,4.7,10,,
raja ampat,Maricho Homestay,,,Rp 1.011.754,
raja ampat,Marwes Homestay - Superior Double or Twin Room with Sea View,,,Rp 2.264.035,
raja ampat,Rumah Marianne,4.7,99,Rp 309.091,
raja ampat,Penginapan Najwa Indah,4.1,22,Rp 401.818,
raja ampat,InnBox Hostel,4.8,30,Rp 320.822,
raja ampat,Griya Beach,5.0,10,,
raja ampat,"""Saporkren Homestay Raja Ampat"" - Double Room with Private Bathroom",,,Rp 671.575,
raja ampat,Seahorse Homestay,4.9,19,,
raja ampat,Yef Nabi Homestay - Bungalow,,,Rp 1.914.357,
raja ampat,Vega Prime Hotel & Convention,4.6,"3,105",Rp 679.531,
raja ampat,Piaynemo Homestay,4.4,129,,
raja ampat,Baracuda Homestay Arborek,,,Rp 787.500,
raja ampat,Arborek Homestay R4,,,Rp 1.646.415,
raja ampat,Tara Fudin Homestay,5.0,2,Rp 810.000,
raja ampat,Manyaifun Homestay,3.5,4,Rp 654.546,
raja ampat,Belagri Hotel and Restaurant,4.0,340,Rp 341.105,
raja ampat,Logbondcozy guesthouse,4.7,3,Rp 641.251,
raja ampat,City View Hotel,4.1,638,Rp 397.179,
raja ampat,Senja homestay,5.0,15,,
raja ampat,Mares Homestay,4.8,24,,
raja ampat,Balal Homestay,5.0,1,Rp 552.500,
raja ampat,Batanta Panorama Homestay,5.0,5,Rp 567.000,
raja ampat,Yendebabo Homestay,4.4,20,Rp 1.400.000,
raja ampat,Blacktive Homestay - Double Room with Sea View,,,Rp 1.034.337,
raja ampat,Explores raja Ampat - Double Room,,,Rp 6.575.056,
raja ampat,Yenkoranu Dive Homestay,4.3,138,,
raja ampat,Rissen Homestay,4.8,10,Rp 1.326.000,
raja ampat,Yenkarom Homestay,3.7,7,,
raja ampat,Yenwar homestay,4.9,7,,
raja ampat,Raja Ampat Diva Homestay,4.3,14,,
raja ampat,Yenanas Paradise Homestay,4.2,22,,
raja ampat,Yenaiwon Homestay,5.0,1,,
raja ampat,Moria Homestay,3.8,18,Rp 1.309.091,
raja ampat,Talaip Homestay,5.0,9,,
raja ampat,Pesona Papua Homestay,4.7,22,Rp 1.000.000,
raja ampat,Biryei Homestay,4.5,15,,
raja ampat,Marlina homestay,4.5,10,Rp 4.332.709,
raja ampat,SEHATI HOMESTAY,4.7,22,,
raja ampat,Merpati homestay,4.7,12,Rp 1.100.000,
raja ampat,Kamtabai Forest Hut,5.0,5,,
raja ampat,Nemo Homestay,3.0,4,,
raja ampat,Moana Raja Ampat Homestay - Double Room with Private Bathroom,,,Rp 1.193.493,
raja ampat,Firdas homestay,4.4,22,,
raja ampat,Cozzy Saukabu Homestay,,,Rp 926.082,
raja ampat,Flotopia villa,5.0,1,,
raja ampat,Waigeo Villa,4.2,84,,
raja ampat,Koridek Homestay,5.0,5,,
raja ampat,Efenli Arnes Homestay,4.6,35,Rp 1.062.500,
raja ampat,Maricho homestay,4.6,5,Rp 909.091,
raja ampat,RAJA AMPAT CITY HOTEL,4.3,340,,
raja ampat,Saleo Pesona Homestay,5.0,2,,
raja ampat,Mawar Homestay,4.4,45,,
raja ampat,Agung Homestay & Foodie,5.0,9,Rp 310.000,
raja ampat,Or Mandira Homestay - Double Room,4.7,5,Rp 1.312.861,
raja ampat,Tanjung Mefiyai Homestay,4.4,41,,
raja ampat,Mares Homestay-Raja Ampat - One-Bedroom House,,,Rp 798.291,
raja ampat,Miguel Homestay - Double Room,,,Rp 619.778,
raja ampat,Walking Shark Guest House,4.5,6,Rp 795.455,
raja ampat,Aldejus Homestay,4.8,54,Rp 1.032.046,
raja ampat,Penginapan Imelda,3.9,29,Rp 400.500,
raja ampat,Raja Ampat Sunrise Homestay,4.3,39,,
raja ampat,Yenaduak Homestay,4.4,10,Rp 1.000.000,
raja ampat,Bau Homestay,4.2,25,,
raja ampat,Amfriwen Homestay - Deluxe Double Room,4.9,8,Rp 1.013.009,
raja ampat,Yenkangkanes Homestay,4.4,17,,
raja ampat,Warimpurem Homestay,4.9,60,,
raja ampat,HOMESTAY YALAPALE,4.5,35,,
raja ampat,Lukson Homestay,4.3,19,Rp 1.636.364,
raja ampat,Kasumasa homestay,3.8,5,,
raja ampat,Sandy Guesthouse,4.9,56,Rp 538.182,
raja ampat,Delvin Homestay,4.0,80,,
raja ampat,ORIDEK HOMESTAY,5.0,2,,
raja ampat,Homestay Sanara,3.9,9,,
raja ampat,Arborek Dive Homestay,,,Rp 587.354,
raja ampat,Keruwo homestay,3.8,8,,
raja ampat,Awom Brothers Homestay,4.5,16,,
raja ampat,amfriwen homestay,4.4,5,Rp 909.091,
raja ampat,Febrianto Homestay,5.0,3,,
raja ampat,Warahnus dive homestay - Deluxe Room,4.8,16,Rp 1.418.069,
raja ampat,GAM BAY bungalow's - Deluxe Bungalow with Sea View,5.0,8,Rp 1.013.009,
raja ampat,SAUBARYAM HOME STAY,,,Rp 648.000,
raja ampat,Saukabu Homestay,3.2,9,,
raja ampat,Raja 4 Nature Lodge - Deluxe Room (2 Adults + 1 Child),,,Rp 1.014.622,
raja ampat,Bruno Raja Ampat Homestay - Double Room with Private Bathroom,4.4,4,Rp 1.367.526,
raja ampat,Hotel Lido 88 Sorong,3.9,122,Rp 260.189,
raja ampat,Dorey Dive Homestay,4.6,13,,
raja ampat,wobbegong homestay,5.0,4,,
raja ampat,Rawe Rawe Homestay,4.5,4,,
raja ampat,"Sapta Jejak Pesona - Standard Single Room, Balcony, Beach View",,,Rp 1.311.606,
raja ampat,Panun Paradise Homestay,4.3,40,,
raja ampat,Mariat Hotel,3.9,677,Rp 343.790,
raja ampat,Laensorongga Homestay,5.0,1,,
raja ampat,Penginapan Andi Riona,3.9,57,,
raja ampat,Yenros Homestay,4.5,41,,
raja ampat,Puyau Homestay,4.5,2,,
raja ampat,Hotel aja,3.9,145,,
raja ampat,Marina Mamberamo,4.1,675,Rp 690.215,
raja ampat,The Belagri Hotel And Convention Sorong,4.2,"1,095",Rp 519.435,
raja ampat,Jou Suba Homestay,4.8,31,,
raja ampat,Harfat Jaya Homestay,4.2,41,,
raja ampat,Worisun Homestay,4.3,11,,
raja ampat,Saonek Dreamland Dive Center,4.6,13,,
raja ampat,Darefan Hotel Sorong,4.0,152,Rp 434.882,
raja ampat,Bin Meos Homestay,4.2,9,,
raja ampat,OMBAR Homestay,,,,
raja ampat,RedDoorz near Dermaga Pelabuhan Rakyat,3.7,155,Rp 326.534,
raja ampat,Wapnansan Homestay,4.3,18,,
raja ampat,Aldy homestay,,,Rp 1.000.600,
raja ampat,Waigo Splash Hotel,3.8,475,,
raja ampat,Iko homestay,4.3,9,,
